id,bing_sentiment,afinn_sentiment,nrc_sentiment,bing_sentiment_normalized,afinn_sentiment_normalized,nrc_sentiment_normalized
6159,31,9,-4,0.4954954954954955,0.40942028985507245,0.34057971014492755
6160,-6,7,4,0.3843843843843844,0.40217391304347827,0.39855072463768115
6161,12,2,4,0.43843843843843844,0.38405797101449274,0.39855072463768115
6162,13,30,6,0.44144144144144143,0.4855072463768116,0.41304347826086957
6163,10,-4,3,0.43243243243243246,0.36231884057971014,0.391304347826087
6164,8,5,10,0.4264264264264264,0.39492753623188404,0.4420289855072464
6165,-13,4,3,0.3633633633633634,0.391304347826087,0.391304347826087
6166,21,22,8,0.46546546546546547,0.45652173913043476,0.427536231884058
6167,-12,1,-3,0.3663663663663664,0.3804347826086957,0.34782608695652173
6168,13,29,4,0.44144144144144143,0.48188405797101447,0.39855072463768115
6169,-8,7,2,0.3783783783783784,0.40217391304347827,0.38405797101449274
6170,-8,17,6,0.3783783783783784,0.4384057971014493,0.41304347826086957
6171,-17,-29,-10,0.35135135135135137,0.2717391304347826,0.2971014492753623
6172,-12,13,0,0.3663663663663664,0.42391304347826086,0.3695652173913043
6173,6,2,4,0.42042042042042044,0.38405797101449274,0.39855072463768115
6174,-12,-5,-2,0.3663663663663664,0.358695652173913,0.35507246376811596
6175,15,18,5,0.44744744744744747,0.4420289855072464,0.4057971014492754
6176,14,22,10,0.4444444444444444,0.45652173913043476,0.4420289855072464
6177,18,-9,2,0.45645645645645644,0.3442028985507246,0.38405797101449274
6178,17,5,-1,0.45345345345345345,0.39492753623188404,0.36231884057971014
6179,-14,1,3,0.36036036036036034,0.3804347826086957,0.391304347826087
6180,15,37,9,0.44744744744744747,0.5108695652173914,0.43478260869565216
6182,14,22,9,0.4444444444444444,0.45652173913043476,0.43478260869565216
6183,20,31,7,0.4624624624624625,0.4891304347826087,0.42028985507246375
6184,9,16,7,0.4294294294294294,0.43478260869565216,0.42028985507246375
6185,25,33,15,0.4774774774774775,0.4963768115942029,0.4782608695652174
6186,4,2,0,0.4144144144144144,0.38405797101449274,0.3695652173913043
6187,47,41,34,0.5435435435435435,0.5253623188405797,0.6159420289855072
6188,9,4,-1,0.4294294294294294,0.391304347826087,0.36231884057971014
6189,-13,-21,-6,0.3633633633633634,0.3007246376811594,0.32608695652173914
6190,-20,4,0,0.34234234234234234,0.391304347826087,0.3695652173913043
6191,-22,-24,-3,0.33633633633633636,0.2898550724637681,0.34782608695652173
6192,-5,6,1,0.38738738738738737,0.39855072463768115,0.37681159420289856
6193,-17,0,9,0.35135135135135137,0.37681159420289856,0.43478260869565216
6194,6,13,3,0.42042042042042044,0.42391304347826086,0.391304347826087
6195,53,28,21,0.5615615615615616,0.4782608695652174,0.5217391304347826
6197,-12,1,2,0.3663663663663664,0.3804347826086957,0.38405797101449274
6198,-12,13,6,0.3663663663663664,0.42391304347826086,0.41304347826086957
6199,12,5,6,0.43843843843843844,0.39492753623188404,0.41304347826086957
6200,18,11,3,0.45645645645645644,0.4166666666666667,0.391304347826087
6201,-9,-1,-3,0.37537537537537535,0.37318840579710144,0.34782608695652173
6202,-52,-15,8,0.24624624624624625,0.322463768115942,0.427536231884058
6203,-10,-5,-2,0.37237237237237236,0.358695652173913,0.35507246376811596
6204,8,3,1,0.4264264264264264,0.38768115942028986,0.37681159420289856
6205,14,12,6,0.4444444444444444,0.42028985507246375,0.41304347826086957
6206,15,6,-3,0.44744744744744747,0.39855072463768115,0.34782608695652173
6207,13,10,5,0.44144144144144143,0.41304347826086957,0.4057971014492754
6208,-24,-18,-2,0.3303303303303303,0.3115942028985507,0.35507246376811596
6209,5,15,6,0.4174174174174174,0.4311594202898551,0.41304347826086957
6210,18,3,2,0.45645645645645644,0.38768115942028986,0.38405797101449274
6211,-17,6,-1,0.35135135135135137,0.39855072463768115,0.36231884057971014
6212,10,13,6,0.43243243243243246,0.42391304347826086,0.41304347826086957
6213,-6,5,2,0.3843843843843844,0.39492753623188404,0.38405797101449274
6214,6,-13,-1,0.42042042042042044,0.32971014492753625,0.36231884057971014
6215,7,16,2,0.42342342342342343,0.43478260869565216,0.38405797101449274
6216,11,8,3,0.43543543543543545,0.4057971014492754,0.391304347826087
6217,-61,-8,-4,0.21921921921921922,0.34782608695652173,0.34057971014492755
6218,-15,0,0,0.35735735735735735,0.37681159420289856,0.3695652173913043
6219,-19,-9,2,0.34534534534534533,0.3442028985507246,0.38405797101449274
6220,25,10,1,0.4774774774774775,0.41304347826086957,0.37681159420289856
6221,9,4,-2,0.4294294294294294,0.391304347826087,0.35507246376811596
6222,19,10,4,0.4594594594594595,0.41304347826086957,0.39855072463768115
6223,6,2,-2,0.42042042042042044,0.38405797101449274,0.35507246376811596
6224,-13,-14,-3,0.3633633633633634,0.32608695652173914,0.34782608695652173
6225,14,3,3,0.4444444444444444,0.38768115942028986,0.391304347826087
6226,-11,5,-4,0.36936936936936937,0.39492753623188404,0.34057971014492755
6227,4,11,1,0.4144144144144144,0.4166666666666667,0.37681159420289856
6228,-13,-10,-6,0.3633633633633634,0.34057971014492755,0.32608695652173914
6229,-13,6,8,0.3633633633633634,0.39855072463768115,0.427536231884058
6230,-21,-11,-5,0.33933933933933935,0.33695652173913043,0.3333333333333333
6231,-14,-12,-1,0.36036036036036034,0.3333333333333333,0.36231884057971014
6232,10,7,5,0.43243243243243246,0.40217391304347827,0.4057971014492754
6233,15,13,8,0.44744744744744747,0.42391304347826086,0.427536231884058
6234,-6,-8,-5,0.3843843843843844,0.34782608695652173,0.3333333333333333
6235,-5,0,1,0.38738738738738737,0.37681159420289856,0.37681159420289856
6236,7,16,1,0.42342342342342343,0.43478260869565216,0.37681159420289856
6237,68,49,44,0.6066066066066066,0.5543478260869565,0.6884057971014492
6238,-8,-4,0,0.3783783783783784,0.36231884057971014,0.3695652173913043
6239,11,15,3,0.43543543543543545,0.4311594202898551,0.391304347826087
6240,-17,15,4,0.35135135135135137,0.4311594202898551,0.39855072463768115
6241,10,17,1,0.43243243243243246,0.4384057971014493,0.37681159420289856
6242,-4,-5,-2,0.39039039039039036,0.358695652173913,0.35507246376811596
6243,-30,1,-3,0.3123123123123123,0.3804347826086957,0.34782608695652173
6244,-9,1,2,0.37537537537537535,0.3804347826086957,0.38405797101449274
6245,7,6,0,0.42342342342342343,0.39855072463768115,0.3695652173913043
6246,12,14,1,0.43843843843843844,0.427536231884058,0.37681159420289856
6247,-16,-22,1,0.35435435435435436,0.2971014492753623,0.37681159420289856
6248,-8,8,3,0.3783783783783784,0.4057971014492754,0.391304347826087
6249,-19,5,3,0.34534534534534533,0.39492753623188404,0.391304347826087
6250,9,5,3,0.4294294294294294,0.39492753623188404,0.391304347826087
6251,-21,9,3,0.33933933933933935,0.40942028985507245,0.391304347826087
6252,12,22,5,0.43843843843843844,0.45652173913043476,0.4057971014492754
6253,-31,-5,-3,0.30930930930930933,0.358695652173913,0.34782608695652173
6254,-8,-6,0,0.3783783783783784,0.35507246376811596,0.3695652173913043
6255,-31,-16,-8,0.30930930930930933,0.3188405797101449,0.3115942028985507
6256,-9,1,2,0.37537537537537535,0.3804347826086957,0.38405797101449274
6257,-22,-11,-2,0.33633633633633636,0.33695652173913043,0.35507246376811596
6258,16,-7,1,0.45045045045045046,0.35144927536231885,0.37681159420289856
6259,29,22,22,0.4894894894894895,0.45652173913043476,0.5289855072463768
6260,-9,-5,2,0.37537537537537535,0.358695652173913,0.38405797101449274
6261,-14,10,1,0.36036036036036034,0.41304347826086957,0.37681159420289856
6262,-9,-6,-5,0.37537537537537535,0.35507246376811596,0.3333333333333333
6263,-9,-7,-1,0.37537537537537535,0.35144927536231885,0.36231884057971014
6264,18,26,11,0.45645645645645644,0.47101449275362317,0.4492753623188406
6265,16,20,7,0.45045045045045046,0.4492753623188406,0.42028985507246375
6266,-8,7,6,0.3783783783783784,0.40217391304347827,0.41304347826086957
6267,8,-4,4,0.4264264264264264,0.36231884057971014,0.39855072463768115
6268,22,14,-4,0.46846846846846846,0.427536231884058,0.34057971014492755
6269,-22,-5,-8,0.33633633633633636,0.358695652173913,0.3115942028985507
6270,-34,3,-4,0.3003003003003003,0.38768115942028986,0.34057971014492755
6271,46,8,7,0.5405405405405406,0.4057971014492754,0.42028985507246375
6272,11,14,5,0.43543543543543545,0.427536231884058,0.4057971014492754
6273,-18,-14,-4,0.3483483483483483,0.32608695652173914,0.34057971014492755
6274,24,32,18,0.4744744744744745,0.4927536231884058,0.5
6275,-9,-10,-2,0.37537537537537535,0.34057971014492755,0.35507246376811596
6276,-14,-20,-3,0.36036036036036034,0.30434782608695654,0.34782608695652173
6277,9,11,8,0.4294294294294294,0.4166666666666667,0.427536231884058
6278,-11,7,4,0.36936936936936937,0.40217391304347827,0.39855072463768115
6279,64,48,15,0.5945945945945946,0.5507246376811594,0.4782608695652174
6280,-7,17,7,0.3813813813813814,0.4384057971014493,0.42028985507246375
6281,9,7,0,0.4294294294294294,0.40217391304347827,0.3695652173913043
6282,-18,-11,-4,0.3483483483483483,0.33695652173913043,0.34057971014492755
6283,10,26,6,0.43243243243243246,0.47101449275362317,0.41304347826086957
6284,11,0,-2,0.43543543543543545,0.37681159420289856,0.35507246376811596
6285,-19,-14,0,0.34534534534534533,0.32608695652173914,0.3695652173913043
6286,13,-3,-3,0.44144144144144143,0.36594202898550726,0.34782608695652173
6287,18,7,2,0.45645645645645644,0.40217391304347827,0.38405797101449274
6288,16,17,4,0.45045045045045046,0.4384057971014493,0.39855072463768115
6289,-17,-18,-12,0.35135135135135137,0.3115942028985507,0.2826086956521739
6290,3,-5,-4,0.4114114114114114,0.358695652173913,0.34057971014492755
6291,-19,4,-1,0.34534534534534533,0.391304347826087,0.36231884057971014
6292,-11,-10,-1,0.36936936936936937,0.34057971014492755,0.36231884057971014
6293,-9,-6,1,0.37537537537537535,0.35507246376811596,0.37681159420289856
6294,-40,17,7,0.2822822822822823,0.4384057971014493,0.42028985507246375
6295,-19,17,4,0.34534534534534533,0.4384057971014493,0.39855072463768115
6296,23,39,21,0.47147147147147145,0.5181159420289855,0.5217391304347826
6297,-19,4,1,0.34534534534534533,0.391304347826087,0.37681159420289856
6298,-13,9,4,0.3633633633633634,0.40942028985507245,0.39855072463768115
6299,26,-8,-5,0.4804804804804805,0.34782608695652173,0.3333333333333333
6300,3,0,2,0.4114114114114114,0.37681159420289856,0.38405797101449274
6301,4,8,0,0.4144144144144144,0.4057971014492754,0.3695652173913043
6302,-13,2,-3,0.3633633633633634,0.38405797101449274,0.34782608695652173
6303,8,12,5,0.4264264264264264,0.42028985507246375,0.4057971014492754
6304,-7,14,3,0.3813813813813814,0.427536231884058,0.391304347826087
6305,-20,-15,-3,0.34234234234234234,0.322463768115942,0.34782608695652173
6306,29,21,9,0.4894894894894895,0.4528985507246377,0.43478260869565216
6307,34,44,20,0.5045045045045045,0.5362318840579711,0.5144927536231884
6308,7,14,3,0.42342342342342343,0.427536231884058,0.391304347826087
6309,10,-1,5,0.43243243243243246,0.37318840579710144,0.4057971014492754
6310,12,10,11,0.43843843843843844,0.41304347826086957,0.4492753623188406
6311,12,0,-1,0.43843843843843844,0.37681159420289856,0.36231884057971014
6312,11,12,6,0.43543543543543545,0.42028985507246375,0.41304347826086957
6313,-10,0,1,0.37237237237237236,0.37681159420289856,0.37681159420289856
6314,15,-6,3,0.44744744744744747,0.35507246376811596,0.391304347826087
6315,-19,1,3,0.34534534534534533,0.3804347826086957,0.391304347826087
6316,9,16,5,0.4294294294294294,0.43478260869565216,0.4057971014492754
6317,9,2,1,0.4294294294294294,0.38405797101449274,0.37681159420289856
6318,-38,0,-3,0.2882882882882883,0.37681159420289856,0.34782608695652173
6319,-32,-6,-4,0.3063063063063063,0.35507246376811596,0.34057971014492755
6320,16,26,8,0.45045045045045046,0.47101449275362317,0.427536231884058
6321,27,21,4,0.48348348348348347,0.4528985507246377,0.39855072463768115
6322,11,20,4,0.43543543543543545,0.4492753623188406,0.39855072463768115
6323,-16,7,4,0.35435435435435436,0.40217391304347827,0.39855072463768115
6324,-15,-21,-7,0.35735735735735735,0.3007246376811594,0.3188405797101449
6325,-78,-56,-21,0.16816816816816818,0.17391304347826086,0.21739130434782608
6326,6,19,6,0.42042042042042044,0.44565217391304346,0.41304347826086957
6327,-29,18,7,0.3153153153153153,0.4420289855072464,0.42028985507246375
6328,19,25,16,0.4594594594594595,0.4673913043478261,0.4855072463768116
6329,-5,3,-1,0.38738738738738737,0.38768115942028986,0.36231884057971014
6330,-23,-27,-13,0.3333333333333333,0.27898550724637683,0.2753623188405797
6331,13,19,3,0.44144144144144143,0.44565217391304346,0.391304347826087
6332,10,13,3,0.43243243243243246,0.42391304347826086,0.391304347826087
6333,-19,-13,-9,0.34534534534534533,0.32971014492753625,0.30434782608695654
6334,-9,-1,0,0.37537537537537535,0.37318840579710144,0.3695652173913043
6335,7,3,-1,0.42342342342342343,0.38768115942028986,0.36231884057971014
6336,13,14,10,0.44144144144144143,0.427536231884058,0.4420289855072464
6337,12,24,-1,0.43843843843843844,0.463768115942029,0.36231884057971014
6338,28,26,8,0.4864864864864865,0.47101449275362317,0.427536231884058
6339,-12,-7,-5,0.3663663663663664,0.35144927536231885,0.3333333333333333
6340,-16,7,-3,0.35435435435435436,0.40217391304347827,0.34782608695652173
6341,25,0,3,0.4774774774774775,0.37681159420289856,0.391304347826087
6342,13,20,7,0.44144144144144143,0.4492753623188406,0.42028985507246375
6343,18,23,14,0.45645645645645644,0.4601449275362319,0.47101449275362317
6344,20,8,9,0.4624624624624625,0.4057971014492754,0.43478260869565216
6345,13,17,5,0.44144144144144143,0.4384057971014493,0.4057971014492754
6346,-13,7,2,0.3633633633633634,0.40217391304347827,0.38405797101449274
6347,-14,5,1,0.36036036036036034,0.39492753623188404,0.37681159420289856
6348,11,6,0,0.43543543543543545,0.39855072463768115,0.3695652173913043
6349,11,12,7,0.43543543543543545,0.42028985507246375,0.42028985507246375
6350,-11,-14,-3,0.36936936936936937,0.32608695652173914,0.34782608695652173
6351,9,11,4,0.4294294294294294,0.4166666666666667,0.39855072463768115
6352,-6,1,-1,0.3843843843843844,0.3804347826086957,0.36231884057971014
6353,-8,11,6,0.3783783783783784,0.4166666666666667,0.41304347826086957
6354,15,22,6,0.44744744744744747,0.45652173913043476,0.41304347826086957
6355,-9,-1,-3,0.37537537537537535,0.37318840579710144,0.34782608695652173
6356,-8,-2,-3,0.3783783783783784,0.3695652173913043,0.34782608695652173
6357,10,4,5,0.43243243243243246,0.391304347826087,0.4057971014492754
6358,-41,7,3,0.27927927927927926,0.40217391304347827,0.391304347826087
6359,31,13,18,0.4954954954954955,0.42391304347826086,0.5
6360,-8,6,0,0.3783783783783784,0.39855072463768115,0.3695652173913043
6361,-8,5,5,0.3783783783783784,0.39492753623188404,0.4057971014492754
6362,-10,6,4,0.37237237237237236,0.39855072463768115,0.39855072463768115
6363,-12,-2,5,0.3663663663663664,0.3695652173913043,0.4057971014492754
6364,-5,-4,-2,0.38738738738738737,0.36231884057971014,0.35507246376811596
6365,23,-8,3,0.47147147147147145,0.34782608695652173,0.391304347826087
6366,51,-4,-1,0.5555555555555556,0.36231884057971014,0.36231884057971014
6367,-41,-7,-2,0.27927927927927926,0.35144927536231885,0.35507246376811596
6368,6,8,4,0.42042042042042044,0.4057971014492754,0.39855072463768115
6369,9,12,3,0.4294294294294294,0.42028985507246375,0.391304347826087
6370,14,6,8,0.4444444444444444,0.39855072463768115,0.427536231884058
6371,8,15,3,0.4264264264264264,0.4311594202898551,0.391304347826087
6372,-7,-4,3,0.3813813813813814,0.36231884057971014,0.391304347826087
6373,-14,-4,2,0.36036036036036034,0.36231884057971014,0.38405797101449274
6374,21,26,9,0.46546546546546547,0.47101449275362317,0.43478260869565216
6375,28,13,13,0.4864864864864865,0.42391304347826086,0.463768115942029
6376,14,18,6,0.4444444444444444,0.4420289855072464,0.41304347826086957
6377,15,12,9,0.44744744744744747,0.42028985507246375,0.43478260869565216
6378,-8,-7,5,0.3783783783783784,0.35144927536231885,0.4057971014492754
6379,19,31,15,0.4594594594594595,0.4891304347826087,0.4782608695652174
6380,-5,-2,3,0.38738738738738737,0.3695652173913043,0.391304347826087
6381,-9,12,12,0.37537537537537535,0.42028985507246375,0.45652173913043476
6382,-17,-9,-5,0.35135135135135137,0.3442028985507246,0.3333333333333333
6383,-41,-7,2,0.27927927927927926,0.35144927536231885,0.38405797101449274
6384,16,18,6,0.45045045045045046,0.4420289855072464,0.41304347826086957
6385,34,31,15,0.5045045045045045,0.4891304347826087,0.4782608695652174
6386,-11,2,4,0.36936936936936937,0.38405797101449274,0.39855072463768115
6387,10,6,1,0.43243243243243246,0.39855072463768115,0.37681159420289856
6388,-36,5,22,0.29429429429429427,0.39492753623188404,0.5289855072463768
6389,7,12,2,0.42342342342342343,0.42028985507246375,0.38405797101449274
6390,-3,6,1,0.3933933933933934,0.39855072463768115,0.37681159420289856
6391,6,-3,1,0.42042042042042044,0.36594202898550726,0.37681159420289856
6392,37,32,12,0.5135135135135135,0.4927536231884058,0.45652173913043476
6393,-11,-15,-2,0.36936936936936937,0.322463768115942,0.35507246376811596
6394,-11,11,5,0.36936936936936937,0.4166666666666667,0.4057971014492754
6395,-14,10,2,0.36036036036036034,0.41304347826086957,0.38405797101449274
6396,-19,-17,-3,0.34534534534534533,0.31521739130434784,0.34782608695652173
6397,-5,-6,-2,0.38738738738738737,0.35507246376811596,0.35507246376811596
6398,-5,0,-3,0.38738738738738737,0.37681159420289856,0.34782608695652173
6399,9,9,4,0.4294294294294294,0.40942028985507245,0.39855072463768115
6400,89,78,40,0.6696696696696697,0.6594202898550725,0.6594202898550725
6401,-33,6,11,0.3033033033033033,0.39855072463768115,0.4492753623188406
6402,8,5,8,0.4264264264264264,0.39492753623188404,0.427536231884058
6403,-22,4,11,0.33633633633633636,0.391304347826087,0.4492753623188406
6404,-43,-22,0,0.2732732732732733,0.2971014492753623,0.3695652173913043
6405,29,-21,-12,0.4894894894894895,0.3007246376811594,0.2826086956521739
6406,11,3,3,0.43543543543543545,0.38768115942028986,0.391304347826087
6407,-9,-7,-2,0.37537537537537535,0.35144927536231885,0.35507246376811596
6408,-19,0,0,0.34534534534534533,0.37681159420289856,0.3695652173913043
6409,8,13,2,0.4264264264264264,0.42391304347826086,0.38405797101449274
6410,-27,5,-8,0.3213213213213213,0.39492753623188404,0.3115942028985507
6411,-10,-1,0,0.37237237237237236,0.37318840579710144,0.3695652173913043
6412,13,5,6,0.44144144144144143,0.39492753623188404,0.41304347826086957
6413,13,-6,-2,0.44144144144144143,0.35507246376811596,0.35507246376811596
6414,-16,-4,7,0.35435435435435436,0.36231884057971014,0.42028985507246375
6415,-6,-6,0,0.3843843843843844,0.35507246376811596,0.3695652173913043
6416,-12,-5,6,0.3663663663663664,0.358695652173913,0.41304347826086957
6417,-20,-1,-2,0.34234234234234234,0.37318840579710144,0.35507246376811596
6418,-35,-1,3,0.2972972972972973,0.37318840579710144,0.391304347826087
6419,7,12,4,0.42342342342342343,0.42028985507246375,0.39855072463768115
6420,14,17,8,0.4444444444444444,0.4384057971014493,0.427536231884058
6421,-14,8,2,0.36036036036036034,0.4057971014492754,0.38405797101449274
6422,4,5,5,0.4144144144144144,0.39492753623188404,0.4057971014492754
6423,-8,-4,3,0.3783783783783784,0.36231884057971014,0.391304347826087
6424,13,7,5,0.44144144144144143,0.40217391304347827,0.4057971014492754
6425,27,8,17,0.48348348348348347,0.4057971014492754,0.4927536231884058
6426,-6,-1,-2,0.3843843843843844,0.37318840579710144,0.35507246376811596
6427,-8,-15,0,0.3783783783783784,0.322463768115942,0.3695652173913043
6428,-11,13,2,0.36936936936936937,0.42391304347826086,0.38405797101449274
6429,14,13,10,0.4444444444444444,0.42391304347826086,0.4420289855072464
6430,4,7,1,0.4144144144144144,0.40217391304347827,0.37681159420289856
6431,10,24,7,0.43243243243243246,0.463768115942029,0.42028985507246375
6432,-19,-1,4,0.34534534534534533,0.37318840579710144,0.39855072463768115
6433,-16,8,1,0.35435435435435436,0.4057971014492754,0.37681159420289856
6434,11,18,3,0.43543543543543545,0.4420289855072464,0.391304347826087
6435,-13,-10,-5,0.3633633633633634,0.34057971014492755,0.3333333333333333
6436,-7,-12,-2,0.3813813813813814,0.3333333333333333,0.35507246376811596
6437,5,13,2,0.4174174174174174,0.42391304347826086,0.38405797101449274
6438,8,-1,-1,0.4264264264264264,0.37318840579710144,0.36231884057971014
6439,10,10,4,0.43243243243243246,0.41304347826086957,0.39855072463768115
6440,-16,-13,5,0.35435435435435436,0.32971014492753625,0.4057971014492754
6441,-7,7,2,0.3813813813813814,0.40217391304347827,0.38405797101449274
6442,22,18,10,0.46846846846846846,0.4420289855072464,0.4420289855072464
6443,-12,4,0,0.3663663663663664,0.391304347826087,0.3695652173913043
6444,-8,-3,0,0.3783783783783784,0.36594202898550726,0.3695652173913043
6445,-24,-5,7,0.3303303303303303,0.358695652173913,0.42028985507246375
6446,-12,-5,-5,0.3663663663663664,0.358695652173913,0.3333333333333333
6447,8,-3,-1,0.4264264264264264,0.36594202898550726,0.36231884057971014
6448,33,4,18,0.5015015015015015,0.391304347826087,0.5
6449,22,15,19,0.46846846846846846,0.4311594202898551,0.5072463768115942
6450,11,-4,1,0.43543543543543545,0.36231884057971014,0.37681159420289856
6451,-9,8,5,0.37537537537537535,0.4057971014492754,0.4057971014492754
6452,-9,-4,3,0.37537537537537535,0.36231884057971014,0.391304347826087
6454,8,2,2,0.4264264264264264,0.38405797101449274,0.38405797101449274
6455,22,13,8,0.46846846846846846,0.42391304347826086,0.427536231884058
6456,8,12,4,0.4264264264264264,0.42028985507246375,0.39855072463768115
6457,-11,11,3,0.36936936936936937,0.4166666666666667,0.391304347826087
6458,35,13,0,0.5075075075075075,0.42391304347826086,0.3695652173913043
6459,-9,-3,1,0.37537537537537535,0.36594202898550726,0.37681159420289856
6460,-14,-5,-14,0.36036036036036034,0.358695652173913,0.26811594202898553
6461,-37,17,21,0.2912912912912913,0.4384057971014493,0.5217391304347826
6462,-55,6,6,0.23723723723723725,0.39855072463768115,0.41304347826086957
6463,14,15,4,0.4444444444444444,0.4311594202898551,0.39855072463768115
6464,8,14,5,0.4264264264264264,0.427536231884058,0.4057971014492754
6465,3,2,1,0.4114114114114114,0.38405797101449274,0.37681159420289856
6466,13,16,20,0.44144144144144143,0.43478260869565216,0.5144927536231884
6467,60,4,15,0.5825825825825826,0.391304347826087,0.4782608695652174
6468,16,8,-1,0.45045045045045046,0.4057971014492754,0.36231884057971014
6469,-21,-27,-10,0.33933933933933935,0.27898550724637683,0.2971014492753623
6470,17,19,6,0.45345345345345345,0.44565217391304346,0.41304347826086957
6471,19,8,4,0.4594594594594595,0.4057971014492754,0.39855072463768115
6472,-7,7,2,0.3813813813813814,0.40217391304347827,0.38405797101449274
6473,20,41,10,0.4624624624624625,0.5253623188405797,0.4420289855072464
6474,10,20,7,0.43243243243243246,0.4492753623188406,0.42028985507246375
6475,19,32,8,0.4594594594594595,0.4927536231884058,0.427536231884058
6476,54,-2,-1,0.5645645645645646,0.3695652173913043,0.36231884057971014
6477,15,-12,-5,0.44744744744744747,0.3333333333333333,0.3333333333333333
6478,9,13,5,0.4294294294294294,0.42391304347826086,0.4057971014492754
6479,35,19,5,0.5075075075075075,0.44565217391304346,0.4057971014492754
6480,-33,-9,2,0.3033033033033033,0.3442028985507246,0.38405797101449274
6481,11,23,7,0.43543543543543545,0.4601449275362319,0.42028985507246375
6482,-31,-7,1,0.30930930930930933,0.35144927536231885,0.37681159420289856
6483,17,13,2,0.45345345345345345,0.42391304347826086,0.38405797101449274
6484,-20,12,5,0.34234234234234234,0.42028985507246375,0.4057971014492754
6485,-17,2,7,0.35135135135135137,0.38405797101449274,0.42028985507246375
6486,27,10,1,0.48348348348348347,0.41304347826086957,0.37681159420289856
6487,13,14,-1,0.44144144144144143,0.427536231884058,0.36231884057971014
6488,16,-11,-1,0.45045045045045046,0.33695652173913043,0.36231884057971014
6489,29,44,15,0.4894894894894895,0.5362318840579711,0.4782608695652174
6490,9,6,7,0.4294294294294294,0.39855072463768115,0.42028985507246375
6491,23,-3,8,0.47147147147147145,0.36594202898550726,0.427536231884058
6492,30,37,4,0.4924924924924925,0.5108695652173914,0.39855072463768115
6493,4,-2,-1,0.4144144144144144,0.3695652173913043,0.36231884057971014
6494,-31,10,-2,0.30930930930930933,0.41304347826086957,0.35507246376811596
6495,8,13,2,0.4264264264264264,0.42391304347826086,0.38405797101449274
6496,28,-11,1,0.4864864864864865,0.33695652173913043,0.37681159420289856
6497,29,15,4,0.4894894894894895,0.4311594202898551,0.39855072463768115
6498,10,4,2,0.43243243243243246,0.391304347826087,0.38405797101449274
6499,13,9,7,0.44144144144144143,0.40942028985507245,0.42028985507246375
6500,-59,-56,-27,0.22522522522522523,0.17391304347826086,0.17391304347826086
6501,54,-36,-8,0.5645645645645646,0.2463768115942029,0.3115942028985507
6502,15,17,9,0.44744744744744747,0.4384057971014493,0.43478260869565216
6503,7,15,6,0.42342342342342343,0.4311594202898551,0.41304347826086957
6504,12,17,3,0.43843843843843844,0.4384057971014493,0.391304347826087
6505,33,1,-2,0.5015015015015015,0.3804347826086957,0.35507246376811596
6506,-17,19,9,0.35135135135135137,0.44565217391304346,0.43478260869565216
6507,-20,1,3,0.34234234234234234,0.3804347826086957,0.391304347826087
6508,15,-8,-2,0.44744744744744747,0.34782608695652173,0.35507246376811596
6509,-15,-10,-4,0.35735735735735735,0.34057971014492755,0.34057971014492755
6510,-10,1,1,0.37237237237237236,0.3804347826086957,0.37681159420289856
6511,14,17,8,0.4444444444444444,0.4384057971014493,0.427536231884058
6512,25,-3,1,0.4774774774774775,0.36594202898550726,0.37681159420289856
6513,-13,10,2,0.3633633633633634,0.41304347826086957,0.38405797101449274
6514,-16,18,3,0.35435435435435436,0.4420289855072464,0.391304347826087
6515,14,22,6,0.4444444444444444,0.45652173913043476,0.41304347826086957
6516,37,6,-1,0.5135135135135135,0.39855072463768115,0.36231884057971014
6517,-27,1,-1,0.3213213213213213,0.3804347826086957,0.36231884057971014
6518,15,-6,-1,0.44744744744744747,0.35507246376811596,0.36231884057971014
6519,-21,17,7,0.33933933933933935,0.4384057971014493,0.42028985507246375
6520,-7,-7,-4,0.3813813813813814,0.35144927536231885,0.34057971014492755
6521,5,7,2,0.4174174174174174,0.40217391304347827,0.38405797101449274
6522,23,18,-2,0.47147147147147145,0.4420289855072464,0.35507246376811596
6523,10,-9,-5,0.43243243243243246,0.3442028985507246,0.3333333333333333
6524,-28,-2,-1,0.3183183183183183,0.3695652173913043,0.36231884057971014
6525,11,14,11,0.43543543543543545,0.427536231884058,0.4492753623188406
6526,-36,-12,1,0.29429429429429427,0.3333333333333333,0.37681159420289856
6527,5,5,4,0.4174174174174174,0.39492753623188404,0.39855072463768115
6528,12,18,9,0.43843843843843844,0.4420289855072464,0.43478260869565216
6529,16,18,3,0.45045045045045046,0.4420289855072464,0.391304347826087
6530,9,9,4,0.4294294294294294,0.40942028985507245,0.39855072463768115
6531,8,6,0,0.4264264264264264,0.39855072463768115,0.3695652173913043
6532,3,4,-3,0.4114114114114114,0.391304347826087,0.34782608695652173
6533,-14,-1,2,0.36036036036036034,0.37318840579710144,0.38405797101449274
6534,-8,-6,-1,0.3783783783783784,0.35507246376811596,0.36231884057971014
6535,24,8,10,0.4744744744744745,0.4057971014492754,0.4420289855072464
6536,32,30,29,0.4984984984984985,0.4855072463768116,0.5797101449275363
6537,15,24,13,0.44744744744744747,0.463768115942029,0.463768115942029
6538,-6,-9,-2,0.3843843843843844,0.3442028985507246,0.35507246376811596
6539,7,14,2,0.42342342342342343,0.427536231884058,0.38405797101449274
6540,14,11,3,0.4444444444444444,0.4166666666666667,0.391304347826087
