id,bing_sentiment,afinn_sentiment,nrc_sentiment,bing_sentiment_normalized,afinn_sentiment_normalized,nrc_sentiment_normalized
9794,-29,-24,-31,0.3987730061349693,0.4411764705882353,0.25906735751295334
9795,-8,-14,-7,0.5276073619631901,0.4831932773109244,0.38341968911917096
9796,-6,4,-4,0.5398773006134969,0.5588235294117647,0.39896373056994816
9797,-6,-1,-7,0.5398773006134969,0.5378151260504201,0.38341968911917096
9798,-17,-12,-15,0.4723926380368098,0.49159663865546216,0.34196891191709844
9799,-13,-14,-16,0.49693251533742333,0.4831932773109244,0.33678756476683935
9800,-16,-20,-17,0.4785276073619632,0.4579831932773109,0.3316062176165803
9801,-5,-2,-4,0.5460122699386503,0.5336134453781513,0.39896373056994816
9802,6,2,5,0.6134969325153374,0.5504201680672269,0.44559585492227977
9803,5,3,10,0.6073619631901841,0.5546218487394958,0.47150259067357514
9804,3,-2,7,0.5950920245398773,0.5336134453781513,0.45595854922279794
9805,5,6,7,0.6073619631901841,0.5672268907563025,0.45595854922279794
9806,-14,-8,-9,0.49079754601226994,0.5084033613445378,0.37305699481865284
9807,6,5,4,0.6134969325153374,0.5630252100840336,0.44041450777202074
9808,15,8,25,0.6687116564417178,0.5756302521008403,0.5492227979274611
9809,4,0,5,0.6012269938650306,0.542016806722689,0.44559585492227977
9811,16,11,24,0.6748466257668712,0.5882352941176471,0.5440414507772021
9812,7,6,9,0.6196319018404908,0.5672268907563025,0.46632124352331605
9813,-9,-7,-10,0.5214723926380368,0.5126050420168067,0.36787564766839376
9814,11,0,12,0.6441717791411042,0.542016806722689,0.48186528497409326
9815,-11,-3,-6,0.50920245398773,0.5294117647058824,0.38860103626943004
9816,4,-1,5,0.6012269938650306,0.5378151260504201,0.44559585492227977
9817,4,-4,11,0.6012269938650306,0.5252100840336135,0.47668393782383417
9818,12,9,15,0.6503067484662577,0.5798319327731093,0.49740932642487046
9819,-8,-5,-7,0.5276073619631901,0.5210084033613446,0.38341968911917096
9820,5,13,11,0.6073619631901841,0.5966386554621849,0.47668393782383417
9821,-9,7,-5,0.5214723926380368,0.5714285714285714,0.39378238341968913
9822,7,18,12,0.6196319018404908,0.6176470588235294,0.48186528497409326
9823,2,-1,1,0.588957055214724,0.5378151260504201,0.42487046632124353
9824,-4,-10,-3,0.5521472392638037,0.5,0.40414507772020725
9825,2,5,2,0.588957055214724,0.5630252100840336,0.43005181347150256
9826,-20,-22,-23,0.4539877300613497,0.4495798319327731,0.3005181347150259
9827,-8,5,-11,0.5276073619631901,0.5630252100840336,0.3626943005181347
9828,-28,-21,-21,0.4049079754601227,0.453781512605042,0.31088082901554404
9829,-11,1,-7,0.50920245398773,0.5462184873949579,0.38341968911917096
9830,9,18,14,0.6319018404907976,0.6176470588235294,0.49222797927461137
9831,-7,-6,-12,0.5337423312883436,0.5168067226890757,0.35751295336787564
9832,-7,-9,-4,0.5337423312883436,0.5042016806722689,0.39896373056994816
9833,-6,-7,-7,0.5398773006134969,0.5126050420168067,0.38341968911917096
9834,9,6,9,0.6319018404907976,0.5672268907563025,0.46632124352331605
9835,5,3,8,0.6073619631901841,0.5546218487394958,0.46113989637305697
9836,3,6,3,0.5950920245398773,0.5672268907563025,0.43523316062176165
9837,-7,2,-6,0.5337423312883436,0.5504201680672269,0.38860103626943004
9838,-27,-6,-30,0.4110429447852761,0.5168067226890757,0.26424870466321243
9839,-5,-9,-4,0.5460122699386503,0.5042016806722689,0.39896373056994816
9841,2,-4,1,0.588957055214724,0.5252100840336135,0.42487046632124353
9842,13,8,20,0.656441717791411,0.5756302521008403,0.5233160621761658
9843,-9,-8,-10,0.5214723926380368,0.5084033613445378,0.36787564766839376
9844,-11,11,-4,0.50920245398773,0.5882352941176471,0.39896373056994816
9845,-9,-12,-8,0.5214723926380368,0.49159663865546216,0.37823834196891193
9846,4,6,3,0.6012269938650306,0.5672268907563025,0.43523316062176165
9847,6,6,7,0.6134969325153374,0.5672268907563025,0.45595854922279794
9848,4,-12,4,0.6012269938650306,0.49159663865546216,0.44041450777202074
9849,-3,3,-1,0.558282208588957,0.5546218487394958,0.41450777202072536
9850,-3,-3,-3,0.558282208588957,0.5294117647058824,0.40414507772020725
9851,-8,-3,-7,0.5276073619631901,0.5294117647058824,0.38341968911917096
9852,-8,-14,-8,0.5276073619631901,0.4831932773109244,0.37823834196891193
9853,-13,19,-13,0.49693251533742333,0.6218487394957983,0.35233160621761656
9854,-5,-3,-2,0.5460122699386503,0.5294117647058824,0.40932642487046633
9855,-9,-11,-9,0.5214723926380368,0.4957983193277311,0.37305699481865284
9856,-10,-13,-4,0.5153374233128835,0.48739495798319327,0.39896373056994816
9857,33,20,55,0.7791411042944786,0.6260504201680672,0.7046632124352331
9858,5,14,5,0.6073619631901841,0.6008403361344538,0.44559585492227977
9859,9,24,12,0.6319018404907976,0.6428571428571429,0.48186528497409326
9860,-13,-13,-14,0.49693251533742333,0.48739495798319327,0.3471502590673575
9861,-15,9,-12,0.48466257668711654,0.5798319327731093,0.35751295336787564
9862,6,15,3,0.6134969325153374,0.6050420168067226,0.43523316062176165
9863,10,9,6,0.6380368098159509,0.5798319327731093,0.45077720207253885
9864,5,5,6,0.6073619631901841,0.5630252100840336,0.45077720207253885
9865,11,6,13,0.6441717791411042,0.5672268907563025,0.48704663212435234
9866,4,1,1,0.6012269938650306,0.5462184873949579,0.42487046632124353
9867,22,30,39,0.7116564417177914,0.6680672268907563,0.6217616580310881
9868,19,5,29,0.6932515337423313,0.5630252100840336,0.5699481865284974
9869,5,3,13,0.6073619631901841,0.5546218487394958,0.48704663212435234
9870,11,0,6,0.6441717791411042,0.542016806722689,0.45077720207253885
9871,-5,-3,-2,0.5460122699386503,0.5294117647058824,0.40932642487046633
9872,-15,-21,-9,0.48466257668711654,0.453781512605042,0.37305699481865284
9873,5,8,5,0.6073619631901841,0.5756302521008403,0.44559585492227977
9874,4,7,8,0.6012269938650306,0.5714285714285714,0.46113989637305697
9875,30,53,33,0.7607361963190185,0.7647058823529411,0.5906735751295337
9876,2,7,4,0.588957055214724,0.5714285714285714,0.44041450777202074
9877,-2,-5,-4,0.5644171779141104,0.5210084033613446,0.39896373056994816
9878,11,18,12,0.6441717791411042,0.6176470588235294,0.48186528497409326
9880,5,14,5,0.6073619631901841,0.6008403361344538,0.44559585492227977
9881,8,20,6,0.6257668711656442,0.6260504201680672,0.45077720207253885
9882,-6,12,-2,0.5398773006134969,0.592436974789916,0.40932642487046633
9883,-2,-10,-7,0.5644171779141104,0.5,0.38341968911917096
9884,2,2,3,0.588957055214724,0.5504201680672269,0.43523316062176165
9886,1,1,6,0.5828220858895705,0.5462184873949579,0.45077720207253885
9887,-7,-2,-10,0.5337423312883436,0.5336134453781513,0.36787564766839376
9888,12,0,19,0.6503067484662577,0.542016806722689,0.5181347150259067
9889,5,11,15,0.6073619631901841,0.5882352941176471,0.49740932642487046
9890,23,27,33,0.7177914110429447,0.6554621848739496,0.5906735751295337
9891,2,2,4,0.588957055214724,0.5504201680672269,0.44041450777202074
9892,2,4,3,0.588957055214724,0.5588235294117647,0.43523316062176165
9893,4,4,4,0.6012269938650306,0.5588235294117647,0.44041450777202074
9894,2,7,4,0.588957055214724,0.5714285714285714,0.44041450777202074
9895,7,16,9,0.6196319018404908,0.6092436974789915,0.46632124352331605
9896,17,12,19,0.6809815950920245,0.592436974789916,0.5181347150259067
9897,-22,-6,-17,0.44171779141104295,0.5168067226890757,0.3316062176165803
9898,-47,-11,-36,0.2883435582822086,0.4957983193277311,0.23316062176165803
9899,-3,8,-2,0.558282208588957,0.5756302521008403,0.40932642487046633
9900,-8,-7,-4,0.5276073619631901,0.5126050420168067,0.39896373056994816
9901,4,0,7,0.6012269938650306,0.542016806722689,0.45595854922279794
9902,6,10,6,0.6134969325153374,0.5840336134453782,0.45077720207253885
9903,-18,-16,-17,0.4662576687116564,0.47478991596638653,0.3316062176165803
9904,-10,-17,-11,0.5153374233128835,0.47058823529411764,0.3626943005181347
9905,7,3,11,0.6196319018404908,0.5546218487394958,0.47668393782383417
9906,33,24,36,0.7791411042944786,0.6428571428571429,0.6062176165803109
9907,4,6,5,0.6012269938650306,0.5672268907563025,0.44559585492227977
9908,-19,9,-28,0.4601226993865031,0.5798319327731093,0.27461139896373055
9909,7,8,10,0.6196319018404908,0.5756302521008403,0.47150259067357514
9910,-7,-9,-8,0.5337423312883436,0.5042016806722689,0.37823834196891193
9911,-6,-2,-10,0.5398773006134969,0.5336134453781513,0.36787564766839376
9912,-4,-5,-4,0.5521472392638037,0.5210084033613446,0.39896373056994816
9913,-13,-15,-11,0.49693251533742333,0.4789915966386555,0.3626943005181347
9914,-11,-16,-8,0.50920245398773,0.47478991596638653,0.37823834196891193
9915,-3,-5,-1,0.558282208588957,0.5210084033613446,0.41450777202072536
9916,-15,-9,-8,0.48466257668711654,0.5042016806722689,0.37823834196891193
9917,9,30,13,0.6319018404907976,0.6680672268907563,0.48704663212435234
9918,-36,-42,-33,0.3558282208588957,0.36554621848739494,0.24870466321243523
9919,8,27,11,0.6257668711656442,0.6554621848739496,0.47668393782383417
9920,-13,-17,-9,0.49693251533742333,0.47058823529411764,0.37305699481865284
9921,5,5,2,0.6073619631901841,0.5630252100840336,0.43005181347150256
9922,-22,-30,-18,0.44171779141104295,0.41596638655462187,0.32642487046632124
9923,-9,17,-5,0.5214723926380368,0.6134453781512605,0.39378238341968913
9924,-16,-18,-14,0.4785276073619632,0.46638655462184875,0.3471502590673575
9925,4,0,5,0.6012269938650306,0.542016806722689,0.44559585492227977
9926,-5,7,-4,0.5460122699386503,0.5714285714285714,0.39896373056994816
9927,7,-2,10,0.6196319018404908,0.5336134453781513,0.47150259067357514
9928,2,3,8,0.588957055214724,0.5546218487394958,0.46113989637305697
9930,11,7,17,0.6441717791411042,0.5714285714285714,0.5077720207253886
9931,7,-3,16,0.6196319018404908,0.5294117647058824,0.5025906735751295
9932,10,16,15,0.6380368098159509,0.6092436974789915,0.49740932642487046
9933,12,18,23,0.6503067484662577,0.6176470588235294,0.538860103626943
9934,12,26,20,0.6503067484662577,0.6512605042016807,0.5233160621761658
9935,-16,-19,-16,0.4785276073619632,0.46218487394957986,0.33678756476683935
9936,1,-7,2,0.5828220858895705,0.5126050420168067,0.43005181347150256
9937,5,3,5,0.6073619631901841,0.5546218487394958,0.44559585492227977
9938,9,-8,8,0.6319018404907976,0.5084033613445378,0.46113989637305697
9939,-6,12,-3,0.5398773006134969,0.592436974789916,0.40414507772020725
9940,3,2,5,0.5950920245398773,0.5504201680672269,0.44559585492227977
9941,4,16,8,0.6012269938650306,0.6092436974789915,0.46113989637305697
9942,5,4,4,0.6073619631901841,0.5588235294117647,0.44041450777202074
9943,-3,-2,-4,0.558282208588957,0.5336134453781513,0.39896373056994816
9944,2,2,1,0.588957055214724,0.5504201680672269,0.42487046632124353
9945,10,13,13,0.6380368098159509,0.5966386554621849,0.48704663212435234
9946,-13,-17,-15,0.49693251533742333,0.47058823529411764,0.34196891191709844
9947,-5,-12,-6,0.5460122699386503,0.49159663865546216,0.38860103626943004
9948,12,32,12,0.6503067484662577,0.6764705882352942,0.48186528497409326
9949,-19,5,-13,0.4601226993865031,0.5630252100840336,0.35233160621761656
9950,4,-6,1,0.6012269938650306,0.5168067226890757,0.42487046632124353
9951,4,-1,8,0.6012269938650306,0.5378151260504201,0.46113989637305697
9952,-17,-20,-19,0.4723926380368098,0.4579831932773109,0.32124352331606215
9953,13,21,21,0.656441717791411,0.6302521008403361,0.5284974093264249
9954,-8,-2,-4,0.5276073619631901,0.5336134453781513,0.39896373056994816
9955,19,28,24,0.6932515337423313,0.6596638655462185,0.5440414507772021
9956,-11,2,-18,0.50920245398773,0.5504201680672269,0.32642487046632124
9957,-5,2,-3,0.5460122699386503,0.5504201680672269,0.40414507772020725
9958,5,18,9,0.6073619631901841,0.6176470588235294,0.46632124352331605
9959,-2,4,-2,0.5644171779141104,0.5588235294117647,0.40932642487046633
9960,-13,-6,-12,0.49693251533742333,0.5168067226890757,0.35751295336787564
9961,-9,4,-5,0.5214723926380368,0.5588235294117647,0.39378238341968913
9962,6,15,3,0.6134969325153374,0.6050420168067226,0.43523316062176165
9963,-2,-5,-1,0.5644171779141104,0.5210084033613446,0.41450777202072536
9964,-19,-15,-24,0.4601226993865031,0.4789915966386555,0.29533678756476683
9965,-7,4,-4,0.5337423312883436,0.5588235294117647,0.39896373056994816
9966,5,8,3,0.6073619631901841,0.5756302521008403,0.43523316062176165
9967,-11,-12,-8,0.50920245398773,0.49159663865546216,0.37823834196891193
9968,2,5,4,0.588957055214724,0.5630252100840336,0.44041450777202074
9969,-15,-3,-9,0.48466257668711654,0.5294117647058824,0.37305699481865284
9970,8,2,13,0.6257668711656442,0.5504201680672269,0.48704663212435234
9971,-13,-8,-11,0.49693251533742333,0.5084033613445378,0.3626943005181347
9972,-7,-15,-7,0.5337423312883436,0.4789915966386555,0.38341968911917096
9974,-6,-2,-3,0.5398773006134969,0.5336134453781513,0.40414507772020725
9975,-14,-27,-18,0.49079754601226994,0.42857142857142855,0.32642487046632124
9976,-5,-6,-5,0.5460122699386503,0.5168067226890757,0.39378238341968913
9977,5,21,13,0.6073619631901841,0.6302521008403361,0.48704663212435234
9978,4,-4,9,0.6012269938650306,0.5252100840336135,0.46632124352331605
9979,2,8,5,0.588957055214724,0.5756302521008403,0.44559585492227977
9980,5,-6,7,0.6073619631901841,0.5168067226890757,0.45595854922279794
9981,18,22,23,0.6871165644171779,0.634453781512605,0.538860103626943
9982,8,1,12,0.6257668711656442,0.5462184873949579,0.48186528497409326
9983,1,-23,3,0.5828220858895705,0.44537815126050423,0.43523316062176165
9984,-9,-9,-6,0.5214723926380368,0.5042016806722689,0.38860103626943004
9985,5,11,6,0.6073619631901841,0.5882352941176471,0.45077720207253885
9986,4,4,5,0.6012269938650306,0.5588235294117647,0.44559585492227977
9987,-19,-36,-19,0.4601226993865031,0.3907563025210084,0.32124352331606215
9988,11,19,12,0.6441717791411042,0.6218487394957983,0.48186528497409326
9989,-6,-4,-4,0.5398773006134969,0.5252100840336135,0.39896373056994816
9990,-15,-8,-10,0.48466257668711654,0.5084033613445378,0.36787564766839376
9991,-3,-3,-3,0.558282208588957,0.5294117647058824,0.40414507772020725
9992,6,14,11,0.6134969325153374,0.6008403361344538,0.47668393782383417
9993,-11,-18,-12,0.50920245398773,0.46638655462184875,0.35751295336787564
9994,17,0,30,0.6809815950920245,0.542016806722689,0.5751295336787565
9995,-10,-8,-7,0.5153374233128835,0.5084033613445378,0.38341968911917096
9996,9,21,12,0.6319018404907976,0.6302521008403361,0.48186528497409326
9997,-5,1,-7,0.5460122699386503,0.5462184873949579,0.38341968911917096
9998,-8,-9,-8,0.5276073619631901,0.5042016806722689,0.37823834196891193
9999,-8,-7,-2,0.5276073619631901,0.5126050420168067,0.40932642487046633
10000,5,8,9,0.6073619631901841,0.5756302521008403,0.46632124352331605
10001,-12,-9,-11,0.5030674846625767,0.5042016806722689,0.3626943005181347
10002,20,5,31,0.6993865030674846,0.5630252100840336,0.5803108808290155
10003,-4,-8,-5,0.5521472392638037,0.5084033613445378,0.39378238341968913
10004,4,4,6,0.6012269938650306,0.5588235294117647,0.45077720207253885
10005,-40,-14,-19,0.3312883435582822,0.4831932773109244,0.32124352331606215
10006,-6,-4,-8,0.5398773006134969,0.5252100840336135,0.37823834196891193
10007,-4,4,-3,0.5521472392638037,0.5588235294117647,0.40414507772020725
10008,-6,-5,-3,0.5398773006134969,0.5210084033613446,0.40414507772020725
10009,-11,-27,-16,0.50920245398773,0.42857142857142855,0.33678756476683935
10010,16,10,43,0.6748466257668712,0.5840336134453782,0.6424870466321243
10011,6,-13,6,0.6134969325153374,0.48739495798319327,0.45077720207253885
10012,-4,-3,-9,0.5521472392638037,0.5294117647058824,0.37305699481865284
10013,9,8,14,0.6319018404907976,0.5756302521008403,0.49222797927461137
10014,3,-2,4,0.5950920245398773,0.5336134453781513,0.44041450777202074
10015,-12,-12,-12,0.5030674846625767,0.49159663865546216,0.35751295336787564
10016,13,-6,13,0.656441717791411,0.5168067226890757,0.48704663212435234
10017,-26,-44,-32,0.4171779141104294,0.35714285714285715,0.2538860103626943
10018,7,9,4,0.6196319018404908,0.5798319327731093,0.44041450777202074
10019,11,10,17,0.6441717791411042,0.5840336134453782,0.5077720207253886
10020,14,0,10,0.6625766871165644,0.542016806722689,0.47150259067357514
10021,-9,-9,-10,0.5214723926380368,0.5042016806722689,0.36787564766839376
10022,-5,-8,-4,0.5460122699386503,0.5084033613445378,0.39896373056994816
10023,13,-5,34,0.656441717791411,0.5210084033613446,0.5958549222797928
10024,2,6,4,0.588957055214724,0.5672268907563025,0.44041450777202074
10025,-14,-14,-13,0.49079754601226994,0.4831932773109244,0.35233160621761656
10026,-5,-13,-5,0.5460122699386503,0.48739495798319327,0.39378238341968913
10027,-22,-16,-24,0.44171779141104295,0.47478991596638653,0.29533678756476683
10028,-9,-11,-11,0.5214723926380368,0.4957983193277311,0.3626943005181347
10029,-8,-1,-9,0.5276073619631901,0.5378151260504201,0.37305699481865284
10030,-4,2,-5,0.5521472392638037,0.5504201680672269,0.39378238341968913
10031,-23,-12,-14,0.43558282208588955,0.49159663865546216,0.3471502590673575
10032,3,2,9,0.5950920245398773,0.5504201680672269,0.46632124352331605
10033,7,17,9,0.6196319018404908,0.6134453781512605,0.46632124352331605
10034,-5,-1,-2,0.5460122699386503,0.5378151260504201,0.40932642487046633
10035,-7,-6,-5,0.5337423312883436,0.5168067226890757,0.39378238341968913
10036,-15,-30,-16,0.48466257668711654,0.41596638655462187,0.33678756476683935
10037,6,15,6,0.6134969325153374,0.6050420168067226,0.45077720207253885
10038,-8,-10,-4,0.5276073619631901,0.5,0.39896373056994816
10039,-15,-25,-14,0.48466257668711654,0.4369747899159664,0.3471502590673575
10040,-7,-3,-2,0.5337423312883436,0.5294117647058824,0.40932642487046633
10041,1,4,2,0.5828220858895705,0.5588235294117647,0.43005181347150256
10042,4,2,6,0.6012269938650306,0.5504201680672269,0.45077720207253885
10043,21,18,20,0.7055214723926381,0.6176470588235294,0.5233160621761658
10044,5,0,11,0.6073619631901841,0.542016806722689,0.47668393782383417
10045,-24,-28,-23,0.4294478527607362,0.42436974789915966,0.3005181347150259
10046,19,-5,33,0.6932515337423313,0.5210084033613446,0.5906735751295337
10047,7,3,6,0.6196319018404908,0.5546218487394958,0.45077720207253885
10048,-2,1,-2,0.5644171779141104,0.5462184873949579,0.40932642487046633
10049,-3,8,-8,0.558282208588957,0.5756302521008403,0.37823834196891193
10050,-26,-7,-28,0.4171779141104294,0.5126050420168067,0.27461139896373055
10051,11,-41,26,0.6441717791411042,0.3697478991596639,0.5544041450777202
10052,-6,1,-6,0.5398773006134969,0.5462184873949579,0.38860103626943004
10053,2,-6,1,0.588957055214724,0.5168067226890757,0.42487046632124353
10054,27,15,37,0.7423312883435583,0.6050420168067226,0.6113989637305699
10055,7,8,11,0.6196319018404908,0.5756302521008403,0.47668393782383417
10056,9,6,13,0.6319018404907976,0.5672268907563025,0.48704663212435234
10057,1,5,1,0.5828220858895705,0.5630252100840336,0.42487046632124353
10058,-9,-5,-6,0.5214723926380368,0.5210084033613446,0.38860103626943004
10059,4,-12,13,0.6012269938650306,0.49159663865546216,0.48704663212435234
10060,8,16,13,0.6257668711656442,0.6092436974789915,0.48704663212435234
10061,-6,-1,-5,0.5398773006134969,0.5378151260504201,0.39378238341968913
10062,3,3,8,0.5950920245398773,0.5546218487394958,0.46113989637305697
10063,-5,-8,-6,0.5460122699386503,0.5084033613445378,0.38860103626943004
10064,-21,-31,-17,0.44785276073619634,0.4117647058823529,0.3316062176165803
10065,9,-8,13,0.6319018404907976,0.5084033613445378,0.48704663212435234
10066,6,13,17,0.6134969325153374,0.5966386554621849,0.5077720207253886
10067,5,-4,8,0.6073619631901841,0.5252100840336135,0.46113989637305697
10068,4,6,11,0.6012269938650306,0.5672268907563025,0.47668393782383417
10069,19,18,32,0.6932515337423313,0.6176470588235294,0.5854922279792746
10070,-6,-5,-4,0.5398773006134969,0.5210084033613446,0.39896373056994816
10071,-40,-53,-31,0.3312883435582822,0.31932773109243695,0.25906735751295334
10072,-7,-10,-7,0.5337423312883436,0.5,0.38341968911917096
10073,6,0,20,0.6134969325153374,0.542016806722689,0.5233160621761658
10074,-9,-8,-6,0.5214723926380368,0.5084033613445378,0.38860103626943004
10075,-8,-10,-5,0.5276073619631901,0.5,0.39378238341968913
10076,1,0,2,0.5828220858895705,0.542016806722689,0.43005181347150256
10077,6,10,7,0.6134969325153374,0.5840336134453782,0.45595854922279794
10078,-3,-1,-2,0.558282208588957,0.5378151260504201,0.40932642487046633
10079,-16,-13,-15,0.4785276073619632,0.48739495798319327,0.34196891191709844
10080,4,4,4,0.6012269938650306,0.5588235294117647,0.44041450777202074
10081,-12,-5,-12,0.5030674846625767,0.5210084033613446,0.35751295336787564
10082,-4,-4,-8,0.5521472392638037,0.5252100840336135,0.37823834196891193
10083,-19,-14,-17,0.4601226993865031,0.4831932773109244,0.3316062176165803
10084,9,-14,17,0.6319018404907976,0.4831932773109244,0.5077720207253886
10085,-6,-5,-6,0.5398773006134969,0.5210084033613446,0.38860103626943004
10086,-5,-3,-5,0.5460122699386503,0.5294117647058824,0.39378238341968913
10087,1,-9,2,0.5828220858895705,0.5042016806722689,0.43005181347150256
10088,5,0,2,0.6073619631901841,0.542016806722689,0.43005181347150256
10089,-3,4,-1,0.558282208588957,0.5588235294117647,0.41450777202072536
10090,-16,-2,-13,0.4785276073619632,0.5336134453781513,0.35233160621761656
10092,6,8,12,0.6134969325153374,0.5756302521008403,0.48186528497409326
10093,-10,-16,-5,0.5153374233128835,0.47478991596638653,0.39378238341968913
10094,16,18,21,0.6748466257668712,0.6176470588235294,0.5284974093264249
10095,-6,-2,-6,0.5398773006134969,0.5336134453781513,0.38860103626943004
10096,6,14,10,0.6134969325153374,0.6008403361344538,0.47150259067357514
10097,5,-2,10,0.6073619631901841,0.5336134453781513,0.47150259067357514
10098,13,35,16,0.656441717791411,0.6890756302521008,0.5025906735751295
10099,-12,-4,-9,0.5030674846625767,0.5252100840336135,0.37305699481865284
10100,-13,-10,-11,0.49693251533742333,0.5,0.3626943005181347
10101,-20,-26,-20,0.4539877300613497,0.4327731092436975,0.3160621761658031
10102,-18,-18,-16,0.4662576687116564,0.46638655462184875,0.33678756476683935
10103,13,10,17,0.656441717791411,0.5840336134453782,0.5077720207253886
10104,-5,3,-2,0.5460122699386503,0.5546218487394958,0.40932642487046633
10105,-5,3,-6,0.5460122699386503,0.5546218487394958,0.38860103626943004
10106,4,6,4,0.6012269938650306,0.5672268907563025,0.44041450777202074
10107,-10,-7,-6,0.5153374233128835,0.5126050420168067,0.38860103626943004
10108,6,6,16,0.6134969325153374,0.5672268907563025,0.5025906735751295
10109,17,9,16,0.6809815950920245,0.5798319327731093,0.5025906735751295
10110,-14,-5,-15,0.49079754601226994,0.5210084033613446,0.34196891191709844
10111,-12,-8,-10,0.5030674846625767,0.5084033613445378,0.36787564766839376
10112,-32,-40,-31,0.3803680981595092,0.3739495798319328,0.25906735751295334
10113,5,8,4,0.6073619631901841,0.5756302521008403,0.44041450777202074
10114,4,1,9,0.6012269938650306,0.5462184873949579,0.46632124352331605
10115,23,-11,66,0.7177914110429447,0.4957983193277311,0.7616580310880829
10116,-6,-9,-4,0.5398773006134969,0.5042016806722689,0.39896373056994816
10117,-7,1,-5,0.5337423312883436,0.5462184873949579,0.39378238341968913
10118,2,-1,2,0.588957055214724,0.5378151260504201,0.43005181347150256
10119,-7,2,-6,0.5337423312883436,0.5504201680672269,0.38860103626943004
10120,-4,13,-10,0.5521472392638037,0.5966386554621849,0.36787564766839376
10121,-10,-17,-9,0.5153374233128835,0.47058823529411764,0.37305699481865284
10122,-5,-5,-5,0.5460122699386503,0.5210084033613446,0.39378238341968913
10123,8,-3,8,0.6257668711656442,0.5294117647058824,0.46113989637305697
10124,3,3,6,0.5950920245398773,0.5546218487394958,0.45077720207253885
10125,-10,-8,-5,0.5153374233128835,0.5084033613445378,0.39378238341968913
10126,-7,10,-7,0.5337423312883436,0.5840336134453782,0.38341968911917096
10127,1,0,5,0.5828220858895705,0.542016806722689,0.44559585492227977
10128,8,25,7,0.6257668711656442,0.6470588235294118,0.45595854922279794
10129,8,-1,17,0.6257668711656442,0.5378151260504201,0.5077720207253886
10130,-8,-9,-9,0.5276073619631901,0.5042016806722689,0.37305699481865284
10131,-25,-39,-21,0.4233128834355828,0.37815126050420167,0.31088082901554404
10132,-31,2,-23,0.38650306748466257,0.5504201680672269,0.3005181347150259
10133,9,17,16,0.6319018404907976,0.6134453781512605,0.5025906735751295
10134,8,16,9,0.6257668711656442,0.6092436974789915,0.46632124352331605
10135,1,1,1,0.5828220858895705,0.5462184873949579,0.42487046632124353
10136,-12,-14,-10,0.5030674846625767,0.4831932773109244,0.36787564766839376
10137,-33,-60,-31,0.37423312883435583,0.28991596638655465,0.25906735751295334
10138,17,-14,30,0.6809815950920245,0.4831932773109244,0.5751295336787565
10139,19,-14,36,0.6932515337423313,0.4831932773109244,0.6062176165803109
10140,-10,-14,-8,0.5153374233128835,0.4831932773109244,0.37823834196891193
10141,5,8,10,0.6073619631901841,0.5756302521008403,0.47150259067357514
10142,14,-35,18,0.6625766871165644,0.3949579831932773,0.5129533678756477
10143,-6,-8,-4,0.5398773006134969,0.5084033613445378,0.39896373056994816
10144,4,2,5,0.6012269938650306,0.5504201680672269,0.44559585492227977
10145,-11,-1,-9,0.50920245398773,0.5378151260504201,0.37305699481865284
10146,10,8,12,0.6380368098159509,0.5756302521008403,0.48186528497409326
10147,11,1,15,0.6441717791411042,0.5462184873949579,0.49740932642487046
10148,-6,-10,-5,0.5398773006134969,0.5,0.39378238341968913
10149,1,-6,6,0.5828220858895705,0.5168067226890757,0.45077720207253885
10150,-14,-23,-17,0.49079754601226994,0.44537815126050423,0.3316062176165803
10151,-7,13,-7,0.5337423312883436,0.5966386554621849,0.38341968911917096
10152,-16,38,-13,0.4785276073619632,0.7016806722689075,0.35233160621761656
10153,-8,-1,-8,0.5276073619631901,0.5378151260504201,0.37823834196891193
10154,-6,0,-10,0.5398773006134969,0.542016806722689,0.36787564766839376
10155,-6,6,-1,0.5398773006134969,0.5672268907563025,0.41450777202072536
10156,6,12,3,0.6134969325153374,0.592436974789916,0.43523316062176165
10157,-7,-9,-7,0.5337423312883436,0.5042016806722689,0.38341968911917096
10158,7,8,8,0.6196319018404908,0.5756302521008403,0.46113989637305697
10159,9,-31,14,0.6319018404907976,0.4117647058823529,0.49222797927461137
10160,-16,-16,-9,0.4785276073619632,0.47478991596638653,0.37305699481865284
10161,3,4,4,0.5950920245398773,0.5588235294117647,0.44041450777202074
10162,-8,-20,-9,0.5276073619631901,0.4579831932773109,0.37305699481865284
10163,19,6,39,0.6932515337423313,0.5672268907563025,0.6217616580310881
10164,5,11,8,0.6073619631901841,0.5882352941176471,0.46113989637305697
10165,13,16,8,0.656441717791411,0.6092436974789915,0.46113989637305697
10166,-49,-47,-63,0.27607361963190186,0.3445378151260504,0.09326424870466321
10167,-26,-27,-23,0.4171779141104294,0.42857142857142855,0.3005181347150259
10168,-18,-1,-16,0.4662576687116564,0.5378151260504201,0.33678756476683935
10169,-7,-8,-7,0.5337423312883436,0.5084033613445378,0.38341968911917096
10170,-7,-15,-7,0.5337423312883436,0.4789915966386555,0.38341968911917096
10171,10,19,10,0.6380368098159509,0.6218487394957983,0.47150259067357514
10172,-6,-1,-4,0.5398773006134969,0.5378151260504201,0.39896373056994816
10173,-4,-1,-1,0.5521472392638037,0.5378151260504201,0.41450777202072536
10174,5,-7,8,0.6073619631901841,0.5126050420168067,0.46113989637305697
